paper_name,image_path,polymer_name,segment_index,raw_smiles,cleaned_smiles,canonical_smiles,status
309_s41428-022-00742-9,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/309_s41428-022-00742-9/309_s41428-022-00742-9/images_folder/page_5_img_1_a.jpg,,1,[CH2-]C#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#C#CC#CC#CC#CC#CC#CC#CC#CCC#CC#CC#CCC,[CH-]C#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#C#CC#CC#CC#CC#CC#CC#CC#CCC#CC#CC#CCC,,invalid
309_s41428-022-00742-9,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/309_s41428-022-00742-9/309_s41428-022-00742-9/images_folder/page_5_img_1_b.jpg,,1,C[Os]C,C[Os]C,[CH3][Os][CH3],ok
309_s41428-022-00742-9,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/309_s41428-022-00742-9/309_s41428-022-00742-9/images_folder/page_5_img_1_b.jpg,,2,C[Os]C,C[Os]C,[CH3][Os][CH3],ok
309_s41428-022-00742-9,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/309_s41428-022-00742-9/309_s41428-022-00742-9/images_folder/page_5_img_1_b.jpg,,3,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,,chemical_filter_failed
309_s41428-022-00742-9,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/309_s41428-022-00742-9/309_s41428-022-00742-9/images_folder/page_5_img_1_b.jpg,,4,[2000Xe],[00Xe],,invalid
309_s41428-022-00742-9,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/309_s41428-022-00742-9/309_s41428-022-00742-9/images_folder/page_5_img_1_b.jpg,,5,C[Ge]C,[CH3][Ge][CH3],,chemical_filter_failed
309_s41428-022-00742-9,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/309_s41428-022-00742-9/309_s41428-022-00742-9/images_folder/page_5_img_1_b.jpg,,6,C[Ge]C,[CH3][Ge][CH3],,chemical_filter_failed
309_s41428-022-00742-9,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/309_s41428-022-00742-9/309_s41428-022-00742-9/images_folder/page_5_img_1_d.jpg,,1,CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC,CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC,,chemical_filter_failed
309_s41428-022-00742-9,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/309_s41428-022-00742-9/309_s41428-022-00742-9/images_folder/page_5_img_1_d.jpg,,2,C[#CC,C[#CC],,filtered
309_s41428-022-00742-9,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/309_s41428-022-00742-9/309_s41428-022-00742-9/images_folder/page_5_img_1_d.jpg,,3,C[Ge]C,[CH3][Ge][CH3],,chemical_filter_failed
309_s41428-022-00742-9,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/309_s41428-022-00742-9/309_s41428-022-00742-9/images_folder/page_5_img_1_d.jpg,,4,C[Ge]C,[CH3][Ge][CH3],,chemical_filter_failed
309_s41428-022-00742-9,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/309_s41428-022-00742-9/309_s41428-022-00742-9/images_folder/page_5_img_1_d.jpg,,5,C[Os]C,C[Os]C,[CH3][Os][CH3],ok
309_s41428-022-00742-9,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/309_s41428-022-00742-9/309_s41428-022-00742-9/images_folder/page_6_img_2_b.jpg,PBDTNTz1ITIC,1,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,,chemical_filter_failed
309_s41428-022-00742-9,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/309_s41428-022-00742-9/309_s41428-022-00742-9/images_folder/page_6_img_2_c.jpg,PBDTNTz2:ITIC,1,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,,chemical_filter_failed
309_s41428-022-00742-9,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/309_s41428-022-00742-9/309_s41428-022-00742-9/images_folder/page_6_img_2_e.jpg,PBDTNTz1 ITIC,1,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,,chemical_filter_failed
309_s41428-022-00742-9,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/309_s41428-022-00742-9/309_s41428-022-00742-9/images_folder/page_6_img_2_a.jpg,Pristine PBDTNTz1,1,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,,chemical_filter_failed
310_doi-10%2E3390%2Fma9030181,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/310_doi-10%2E3390%2Fma9030181/310_doi-10%2E3390%2Fma9030181/images_folder/page_2_img_1_0.jpg,P2: X = hexyl,1,CC1=CC=C(C2=CC(=C(C=C2OO)C3=CC=C(C4=C(C=C(C5=NC6=C(N=C(C7=CC(=C(CI)S7)[X])S6)S5)S4)[X])S3)OO)S1.CCCCCCCC[X10].CCCCCCCC[R12].II.I.I.I.[Y],*CCCCCCCC,*CCCCCCCC,fragment_cleaned
310_doi-10%2E3390%2Fma9030181,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/310_doi-10%2E3390%2Fma9030181/310_doi-10%2E3390%2Fma9030181/images_folder/page_2_img_1_0.jpg,PTB7-Th,2,CCCCC(CC)CC1=CC=C(C2=C3C(=C(C4=CC=C(CC(CC)CCCC)S4)C5=C2C=C(C6=C7C(=C(C)S6)C(=C(C(=O)OCC(CC)CCCC)S7)F)S5)C=C(C(C)(C)C)S3)S1.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CCC.CC.CCC.CC.CC.CC.CCC.CCC.CC.CCC.CCC.CCC.CCC.CCC.CCC.CCC.CC.CCCC.CCC.CC.CCC.CCC.CCC.CCC,CCCCC(CC)COC(=O)c1sc2c(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sc(C)cc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)sc(C)c2c1F,CCCCC(CC)COC(=O)c1sc2c(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sc(C)cc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)sc(C)c2c1F,fragment_cleaned
310_doi-10%2E3390%2Fma9030181,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/310_doi-10%2E3390%2Fma9030181/310_doi-10%2E3390%2Fma9030181/images_folder/page_2_img_1_0.jpg,P1,3,CC1=CC=C(C2=CC(=C(C=C2OO)C3=CC=C(C4=CC=C(C)C5=NSN=C45)S3)OC)S1.CC.CC.[OH-].[OH-].[Pt].[Y],COc1cc(-c2ccc(C)s2)c(OO)cc1-c1ccc(-c2ccc(C)c3nsnc23)s1,COc1cc(-c2ccc(C)s2)c(OO)cc1-c1ccc(-c2ccc(C)c3nsnc23)s1,fragment_cleaned
310_doi-10%2E3390%2Fma9030181,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/310_doi-10%2E3390%2Fma9030181/310_doi-10%2E3390%2Fma9030181/images_folder/page_3_img_1_0.jpg,P4a m = 5%,1,CCCCCCCCC1=C(C2=CC=C(C3=C(C=C(C4=CC=C(C5=C(C=C(C6=CC=C(C7=CC(=C(C8=CC=C(C9=CC(=C(C%10=CC=C(C%11=CC(=C(C%12=CC=C(C%13=CC(=C(C%14=CC=C(C%15=CC=C(C%16=CC=C(C%17=CC=C(C%18=CC=C(C%19=CC=C(C%19=CC=C(C=C)S%19)S%18)S%17)S%16)S%15)S%14)S%13)S%12)S%11)CCCCCCCCCC)S%10)S9)S8)S7)CCCCCCCCCC)S6)CCCCCCCCC)S5)CCCCCCCC,CCCCCCCCC1=C(C2=CC=C(C3=C(C=C(C4=CC=C(C5=C(C=C(C6=CC=C(C7=CC(=C(C8=CC=C(C9=CC(=C(C%10=CC=C(C%11=CC(=C(C%12=CC=C(C%13=CC(=C(C%14=CC=C(C%15=CC=C(C%16=CC=C(C%17=CC=C(C%18=CC=C(C%19=CC=C(C%19=CC=C(C=C)S%19)S%18)S%17)S%16)S%15)S%1)S%1)S%1)S%1)CCCCCCCCCC)S%10)S)S8)S7)CCCCCCCCCC)S6)CCCCCCCCC)S5)CCCCCCCC))))))),,invalid
310_doi-10%2E3390%2Fma9030181,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/310_doi-10%2E3390%2Fma9030181/310_doi-10%2E3390%2Fma9030181/images_folder/page_3_img_1_0.jpg,P3a m = 5%,2,CC1=CC=C(C2=CC(=C(C=C2OCCC3=CC=CC=C3)C4=CC=C(C5=CC=C(C6=CC=C(C7=CC(=C(C=C7OO)C8=CC=C(C9=CC=C(C)C%10=NSN=C9%10)S8)OO)S6)C%11=NSN=C5%11)S4)OCCC%12=CC=CC=C%12)S1.CC.CC.CC.[CH3-].[CH3-].[CH3-].[CH3-].[CH3-].[CH3-].[CH3-].[CH3-].[CH3-].[CH3-].[CH3-].[CH3-].[CH3-].[CH3-].[CH3-].[CH3-].[CH3-].[CH3-].[CH3-].[,Cc1ccc(-c2cc(OCCc3ccccc3)c(-c3ccc(-c4ccc(-c5ccc(-c6cc(OO)c(-c7ccc(-c8ccc(C)c9nsnc89)s7)cc6OO)s5)c5nsnc45)s3)cc2OCCc2ccccc2)s1,Cc1ccc(-c2cc(OCCc3ccccc3)c(-c3ccc(-c4ccc(-c5ccc(-c6cc(OO)c(-c7ccc(-c8ccc(C)c9nsnc89)s7)cc6OO)s5)c5nsnc45)s3)cc2OCCc2ccccc2)s1,fragment_cleaned
310_doi-10%2E3390%2Fma9030181,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/310_doi-10%2E3390%2Fma9030181/310_doi-10%2E3390%2Fma9030181/images_folder/page_4_img_1_0.jpg,3 EtPh,1,C1=CC=C(C=C1)CCOC2=CC(=C(C=C2Br)OCCC3=CC=CC=C3)Br.C1=CC=C(C=C1)CCOC2=CC(=C(C=C2Br)OO)Br.CCCCCCO.C1=CC=CC=C1.CC#CC.CC#CC.C[X].[18F-].[18F-].[18F-].[18F-].[18F-].[18F-].[18F-].[18F-].[18F-].[18F-].[18F-].[18F-].[18F-].[18F-].[18F-].[18F-].[18F-].[18F-].[18F-].[18F-].[18F-].[18F-].[18F-].[18F-].[18F-].[18F-],Brc1cc(OCCc2ccccc2)c(Br)cc1OCCc1ccccc1.OOc1cc(Br)c(OCCc2ccccc2)cc1Br,,fragment_filter_failed
310_doi-10%2E3390%2Fma9030181,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/310_doi-10%2E3390%2Fma9030181/310_doi-10%2E3390%2Fma9030181/images_folder/page_4_img_1_0.jpg,Pdz(dba)z P(o-tol)3,2,C1=C(C(=CC(=C1Br)O)Br)O.CI,Oc1cc(Br)c(O)cc1Br,Oc1cc(Br)c(O)cc1Br,fragment_cleaned
310_doi-10%2E3390%2Fma9030181,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/310_doi-10%2E3390%2Fma9030181/310_doi-10%2E3390%2Fma9030181/images_folder/page_4_img_1_0.jpg,Pdz(dba)z P(o-tol)3,3,C[Sn](C)(C)C1=CC=CS1,C[Sn](C)(C)C1=CC=CS1,[CH3][Sn]([CH3])([CH3])[c]1cccs1,ok
310_doi-10%2E3390%2Fma9030181,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/310_doi-10%2E3390%2Fma9030181/310_doi-10%2E3390%2Fma9030181/images_folder/page_4_img_1_0.jpg,4HD' 4EtPh,4,C1=C(C2=C(C=C(C(=C2)O[R])C3=CC=C([X])S3)O[R19a])SC(=C1)[X].CC.II.I.[K].[3H][H],CC,,chemical_filter_failed
310_doi-10%2E3390%2Fma9030181,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/310_doi-10%2E3390%2Fma9030181/310_doi-10%2E3390%2Fma9030181/images_folder/page_4_img_1_0.jpg,3HD' 3EtPh,5,C1=C(C=CC(=C1)O)O,C1=C(C=CC(=C1)O)O,Oc1ccc(O)cc1,ok
310_doi-10%2E3390%2Fma9030181,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/310_doi-10%2E3390%2Fma9030181/310_doi-10%2E3390%2Fma9030181/images_folder/page_4_img_1_0.jpg,3HD' 3EtPh,6,[177Eu+3].[177Eu+3],[77Eu+],,chemical_filter_failed
310_doi-10%2E3390%2Fma9030181,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/310_doi-10%2E3390%2Fma9030181/310_doi-10%2E3390%2Fma9030181/images_folder/page_4_img_1_0.jpg,3 EtPh,7,C1=C(C(=CC(=C1Br)O[2H])Br)OO.C=CC(=C)CC.CC.[18OH],C=CC(=C)CC.OOc1cc(Br)c(O)cc1Br,,fragment_filter_failed
310_doi-10%2E3390%2Fma9030181,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/310_doi-10%2E3390%2Fma9030181/310_doi-10%2E3390%2Fma9030181/images_folder/page_7_img_1_a.jpg,P1,1,CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CCCC#CC#CC#CCC,CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CCCC#CC#CC#CCC,,chemical_filter_failed
311_Advanced Energy Materials - 2016 - Zhou - Toward High Efficiency Polymer Solar Cells  Influence of Local Chemical,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/311_Advanced Energy Materials - 2016 - Zhou - Toward High Efficiency Polymer Solar Cells  Influence of Local Chemical/311_Advanced Energy Materials - 2016 - Zhou - Toward High Efficiency Polymer Solar Cells  Influence of Local Chemical/images_folder/page_2_img_1_0.jpg,diHD-DFBT,1,CCCCCCCCC(CCCCCC)CC1=C(C)SC(=C1)C2=CC(=C(C3=CC(=C(C)S3)CC(CCCCCC)CCCCCCCC)C4=NSN=C24)C.CC1=CC=C(C)S1.CC.CC.CC.C(O)O[R4],CCCCCCCCC(CCCCCC)Cc1cc(-c2cc(C)c(-c3cc(CC(CCCCCC)CCCCCCCC)c(C)s3)c3nsnc23)sc1C,CCCCCCCCC(CCCCCC)Cc1cc(-c2cc(C)c(-c3cc(CC(CCCCCC)CCCCCCCC)c(C)s3)c3nsnc23)sc1C,fragment_cleaned
311_Advanced Energy Materials - 2016 - Zhou - Toward High Efficiency Polymer Solar Cells  Influence of Local Chemical,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/311_Advanced Energy Materials - 2016 - Zhou - Toward High Efficiency Polymer Solar Cells  Influence of Local Chemical/311_Advanced Energy Materials - 2016 - Zhou - Toward High Efficiency Polymer Solar Cells  Influence of Local Chemical/images_folder/page_2_img_1_0.jpg,diHD-DFBT,2,CCCCCCCCC(CCCCCC)CC1=C(C2=CC=C(C)S2)SC(=C1)C3=CC(=C(C4=CC(=C(C)S4)CC(CCCCCC)CCCCCCCC)C5=NSN=C35)C6CC6.[Cl-].[Cl-].[Cl-].[N]=O.[N]=O.[N]=O.[N]=O.[N]=O.[N]=O.[N]=O.[N]=O.[N]=O.[N]=O.[N]=O.[N]=O.[N]=O.[N]=O.[N]=O.[N]=O.[N]=O.[N]=O.[N]=O.[N]=O,CCCCCCCCC(CCCCCC)Cc1cc(-c2c(C3CC3)cc(-c3cc(CC(CCCCCC)CCCCCCCC)c(-c4ccc(C)s4)s3)c3nsnc23)sc1C,CCCCCCCCC(CCCCCC)Cc1cc(-c2c(C3CC3)cc(-c3cc(CC(CCCCCC)CCCCCCCC)c(-c4ccc(C)s4)s3)c3nsnc23)sc1C,fragment_cleaned
311_Advanced Energy Materials - 2016 - Zhou - Toward High Efficiency Polymer Solar Cells  Influence of Local Chemical,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/311_Advanced Energy Materials - 2016 - Zhou - Toward High Efficiency Polymer Solar Cells  Influence of Local Chemical/311_Advanced Energy Materials - 2016 - Zhou - Toward High Efficiency Polymer Solar Cells  Influence of Local Chemical/images_folder/page_2_img_1_0.jpg,diHD-DFBT,3,CCCCCCC(CCCC)CC1=C(C2=CC=C(C)S2)SC(=C1)C3=CC(=C(C4=CC(=C(C)S4)CC(CCCC)CCCCCC)C5=NSN=C35)C6CC6.CC(C)(C)O[R18f].CC(C)(C)O[R19a],CCCCCCC(CCCC)Cc1cc(-c2c(C3CC3)cc(-c3cc(CC(CCCC)CCCCCC)c(-c4ccc(C)s4)s3)c3nsnc23)sc1C,CCCCCCC(CCCC)Cc1cc(-c2c(C3CC3)cc(-c3cc(CC(CCCC)CCCCCC)c(-c4ccc(C)s4)s3)c3nsnc23)sc1C,fragment_cleaned
