paper_name,image_path,polymer_name,segment_index,raw_smiles,cleaned_smiles,canonical_smiles,status
405_Journal of Polymer Science Part A  Polymer Chemistry - 2017 - Pathiranage - Effect of thiophene spacers in,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/405_Journal of Polymer Science Part A  Polymer Chemistry - 2017 - Pathiranage - Effect of thiophene spacers in/405_Journal of Polymer Science Part A  Polymer Chemistry - 2017 - Pathiranage - Effect of thiophene spacers in/images_folder/page_4_img_2_a.jpg,,1,C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=,C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=,,filtered
405_Journal of Polymer Science Part A  Polymer Chemistry - 2017 - Pathiranage - Effect of thiophene spacers in,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/405_Journal of Polymer Science Part A  Polymer Chemistry - 2017 - Pathiranage - Effect of thiophene spacers in/405_Journal of Polymer Science Part A  Polymer Chemistry - 2017 - Pathiranage - Effect of thiophene spacers in/images_folder/page_4_img_4_b.jpg,poly{bDTBDT},1,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,,chemical_filter_failed
406_conjugated-polymers-of-rylene-diimide-and-phenothiazine-for-n-channel-organic-field-effect-transistors,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/406_conjugated-polymers-of-rylene-diimide-and-phenothiazine-for-n-channel-organic-field-effect-transistors/406_conjugated-polymers-of-rylene-diimide-and-phenothiazine-for-n-channel-organic-field-effect-transistors/images_folder/page_1_img_1_0.jpg,,1,CCCCCCCCCCC(CCCCCCCCC)CN1C(=O)C2=CC=C3C4=C5C(=CC=C6C5=C(C=C4C7=CC=C8C(=C7)SC9=C(C=CC(=C9)C)N8CCCCCC)C(=O)N(CC(CCCCCCCCC)CCCCCCCCCC)C6=O)C%10=C3C2=C(C=C%10C)C1=O.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CCC.CC.CC.CC.CC.CC.CC.CCC.CC.CC.CC.CCC.CCC.CC.CC,CCCCCCCCCCC(CCCCCCCCC)CN1C(=O)c2ccc3c4c(-c5ccc6c(c5)Sc5cc(C)ccc5N6CCCCCC)cc5c6c(ccc(c7c(C)cc(c2c37)C1=O)c64)C(=O)N(CC(CCCCCCCCC)CCCCCCCCCC)C5=O,CCCCCCCCCCC(CCCCCCCCC)CN1C(=O)c2ccc3c4c(-c5ccc6c(c5)Sc5cc(C)ccc5N6CCCCCC)cc5c6c(ccc(c7c(C)cc(c2c37)C1=O)c64)C(=O)N(CC(CCCCCCCCC)CCCCCCCCCC)C5=O,fragment_cleaned
406_conjugated-polymers-of-rylene-diimide-and-phenothiazine-for-n-channel-organic-field-effect-transistors,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/406_conjugated-polymers-of-rylene-diimide-and-phenothiazine-for-n-channel-organic-field-effect-transistors/406_conjugated-polymers-of-rylene-diimide-and-phenothiazine-for-n-channel-organic-field-effect-transistors/images_folder/page_1_img_1_0.jpg,,2,CCCCCCCCCCC(CCCCCCCCC)CN1C(=O)C2=CC(=C3C4=C(C=C(C)C(=C24)C1=O)C(=O)N(CC(CCCCCCCCC)CCCCCCCCCC)C3=O)C5=CC=C6C(=C5)SC7=C(C=CC(=C7)[CH]CCCCC)N6CCCCCC.[CH2]CCCCCCCCCC.[CH2]CCCCCCCCCCC.[CH2]CCCCCCCCCCC.[CH2]CCCCCCCCCCC.[CH2]CCCCCCCCCCC.[CH2]CCCCCCCCCCC.[CH2]CCCCCCCCCCC.[CH2]CCCCCCCCCCC.[CH2]CCCCCCCCCCC.[CH2,CCCCC[CH]c1ccc2c(c1)Sc1cc(-c3cc4c5c(c(C)cc6c5c3C(=O)N(CC(CCCCCCCCC)CCCCCCCCCC)C6=O)C(=O)N(CC(CCCCCCCCC)CCCCCCCCCC)C4=O)ccc1N2CCCCCC,CCCCC[CH]c1ccc2c(c1)Sc1cc(-c3cc4c5c(c(C)cc6c5c3C(=O)N(CC(CCCCCCCCC)CCCCCCCCCC)C6=O)C(=O)N(CC(CCCCCCCCC)CCCCCCCCCC)C4=O)ccc1N2CCCCCC,fragment_cleaned
406_conjugated-polymers-of-rylene-diimide-and-phenothiazine-for-n-channel-organic-field-effect-transistors,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/406_conjugated-polymers-of-rylene-diimide-and-phenothiazine-for-n-channel-organic-field-effect-transistors/406_conjugated-polymers-of-rylene-diimide-and-phenothiazine-for-n-channel-organic-field-effect-transistors/images_folder/page_3_img_1_a.jpg,PNP24-H,1,C1=CC=C(C=C1)C#N,C1=CC=C(C=C1)C#N,N#Cc1ccccc1,ok
406_conjugated-polymers-of-rylene-diimide-and-phenothiazine-for-n-channel-organic-field-effect-transistors,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/406_conjugated-polymers-of-rylene-diimide-and-phenothiazine-for-n-channel-organic-field-effect-transistors/406_conjugated-polymers-of-rylene-diimide-and-phenothiazine-for-n-channel-organic-field-effect-transistors/images_folder/page_3_img_1_b.jpg,PNP24-H,1,C1=CC=C(C=C1)C#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#C#CC#CCC#CCC#CC#CC#CC#CC#CC#CC#CC#CC#CCCC#C#C#CC#C,C1=CC=C(C=C1)C#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#C#CC#CCC#CCC#CC#CC#CC#CC#CC#CC#CC#CC#CCCC#C#C#CC#C,,filtered
406_conjugated-polymers-of-rylene-diimide-and-phenothiazine-for-n-channel-organic-field-effect-transistors,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/406_conjugated-polymers-of-rylene-diimide-and-phenothiazine-for-n-channel-organic-field-effect-transistors/406_conjugated-polymers-of-rylene-diimide-and-phenothiazine-for-n-channel-organic-field-effect-transistors/images_folder/page_5_img_1_a.jpg,PPP24-L,1,CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CCCC#CC#CC#CCC,CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CCCC#CC#CC#CCC,,chemical_filter_failed
407_Journal of Polymer Science - 2023 - Huang - Side chain engineering of fluorinated benzothiadiazole%E2%80%90based polymers ,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/407_Journal of Polymer Science - 2023 - Huang - Side chain engineering of fluorinated benzothiadiazole%E2%80%90based polymers /407_Journal of Polymer Science - 2023 - Huang - Side chain engineering of fluorinated benzothiadiazole%E2%80%90based polymers /images_folder/page_3_img_1_0.jpg,"Pdz(dba)z, P(o-tol)z, Microwave",1,CCCCCCCCCCC(CCCCCCCCC)CC1=C(Br)SC(=C1)C2=C(C(=C(C3=CC(=C(Br)S3)CC(CCCCCCCCC)CCCCCCCCCC)C4=NSN=C24)F)F.[Na],CCCCCCCCCCC(CCCCCCCCC)Cc1cc(-c2c(F)c(F)c(-c3cc(CC(CCCCCCCCC)CCCCCCCCCC)c(Br)s3)c3nsnc23)sc1Br,CCCCCCCCCCC(CCCCCCCCC)Cc1cc(-c2c(F)c(F)c(-c3cc(CC(CCCCCCCCC)CCCCCCCCCC)c(Br)s3)c3nsnc23)sc1Br,fragment_cleaned
407_Journal of Polymer Science - 2023 - Huang - Side chain engineering of fluorinated benzothiadiazole%E2%80%90based polymers ,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/407_Journal of Polymer Science - 2023 - Huang - Side chain engineering of fluorinated benzothiadiazole%E2%80%90based polymers /407_Journal of Polymer Science - 2023 - Huang - Side chain engineering of fluorinated benzothiadiazole%E2%80%90based polymers /images_folder/page_3_img_1_0.jpg,"Pdz(dba)z, P(o-tol)z, Microwave",2,CCCCCCCCCCC(CCCCCCCC)CC1=C(Br)SC(=C1)C2=C(C(=C(C3=CC(=C(Br)S3)CC(CCCCCCCC)CCCCCCCCCC)C4=NSN=C24)F)F.[Nd],CCCCCCCCCCC(CCCCCCCC)Cc1cc(-c2c(F)c(F)c(-c3cc(CC(CCCCCCCC)CCCCCCCCCC)c(Br)s3)c3nsnc23)sc1Br,CCCCCCCCCCC(CCCCCCCC)Cc1cc(-c2c(F)c(F)c(-c3cc(CC(CCCCCCCC)CCCCCCCCCC)c(Br)s3)c3nsnc23)sc1Br,fragment_cleaned
407_Journal of Polymer Science - 2023 - Huang - Side chain engineering of fluorinated benzothiadiazole%E2%80%90based polymers ,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/407_Journal of Polymer Science - 2023 - Huang - Side chain engineering of fluorinated benzothiadiazole%E2%80%90based polymers /407_Journal of Polymer Science - 2023 - Huang - Side chain engineering of fluorinated benzothiadiazole%E2%80%90based polymers /images_folder/page_3_img_1_0.jpg,P3,3,CCCCCCCCCCC(CCCCCCCCC)CC1=C(C2=CC=C(C3=CC=C(C)S3)S2)SC(=C1)C4=C(C(=C(C5=CC(=C(C6(C)CC6)S5)CC(CCCCCCCCC)CCCCCCCCCC)C7=NSN=C47)F)F.C.C.C.C.C.C.C.C.C.C.C.C.C.C.C.C.C.C.C.C.C.C.C.C.C.C.C.C.C.C.C.C.C.C.C.C.C.C.C.C.C.C.C.C.C.C.C.C.C.C.C.C.C.C.C.C.C.C.C.C.C.C.C.C.C.C.C.C.C.C.C.C.C.C.C.C.C.C.C.C.C.C.C.C.C.C.C,CCCCCCCCCCC(CCCCCCCCC)Cc1cc(-c2c(F)c(F)c(-c3cc(CC(CCCCCCCCC)CCCCCCCCCC)c(C4(C)CC4)s3)c3nsnc23)sc1-c1ccc(-c2ccc(C)s2)s1,CCCCCCCCCCC(CCCCCCCCC)Cc1cc(-c2c(F)c(F)c(-c3cc(CC(CCCCCCCCC)CCCCCCCCCC)c(C4(C)CC4)s3)c3nsnc23)sc1-c1ccc(-c2ccc(C)s2)s1,fragment_cleaned
407_Journal of Polymer Science - 2023 - Huang - Side chain engineering of fluorinated benzothiadiazole%E2%80%90based polymers ,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/407_Journal of Polymer Science - 2023 - Huang - Side chain engineering of fluorinated benzothiadiazole%E2%80%90based polymers /407_Journal of Polymer Science - 2023 - Huang - Side chain engineering of fluorinated benzothiadiazole%E2%80%90based polymers /images_folder/page_3_img_1_0.jpg,P1,4,CCCCCCCCCCC(CCCCCCCC)CC1=C(C2=CC=C(C3=CC=C(C)S3)S2)SC(=C1)C4=C(C(=C(C5=CC(=C(C(C)(C)C)S5)CC(CCCCCCCC)CCCCCCCCCC)C6=NSN=C46)F)F.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CCC.CC.CCC.CC.CC.CC.CCC.CC.CC.CC.CCC.CC.CCC.CCC.CCC.CC.CCC.CC.CCC.CC.CC.CC.CCC.CCC.CCC.C,CCCCCCCCCCC(CCCCCCCC)Cc1cc(-c2c(F)c(F)c(-c3cc(CC(CCCCCCCC)CCCCCCCCCC)c(-c4ccc(-c5ccc(C)s5)s4)s3)c3nsnc23)sc1C,CCCCCCCCCCC(CCCCCCCC)Cc1cc(-c2c(F)c(F)c(-c3cc(CC(CCCCCCCC)CCCCCCCCCC)c(-c4ccc(-c5ccc(C)s5)s4)s3)c3nsnc23)sc1C,fragment_cleaned
407_Journal of Polymer Science - 2023 - Huang - Side chain engineering of fluorinated benzothiadiazole%E2%80%90based polymers ,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/407_Journal of Polymer Science - 2023 - Huang - Side chain engineering of fluorinated benzothiadiazole%E2%80%90based polymers /407_Journal of Polymer Science - 2023 - Huang - Side chain engineering of fluorinated benzothiadiazole%E2%80%90based polymers /images_folder/page_3_img_1_0.jpg,"Pdz(dba)z, P(o-tol)z, Microwave",5,CCCCCCCCCC(CCCCCCCCC)CC1=C(Br)SC(=C1)C2=C(C(=C(C3=CC(=C(Br)S3)CC(CCCCCCCCC)CCCCCCCCC)C4=NSN=C24)F)F.[I-].[Mg],CCCCCCCCCC(CCCCCCCCC)Cc1cc(-c2c(F)c(F)c(-c3cc(CC(CCCCCCCCC)CCCCCCCCC)c(Br)s3)c3nsnc23)sc1Br,CCCCCCCCCC(CCCCCCCCC)Cc1cc(-c2c(F)c(F)c(-c3cc(CC(CCCCCCCCC)CCCCCCCCC)c(Br)s3)c3nsnc23)sc1Br,fragment_cleaned
407_Journal of Polymer Science - 2023 - Huang - Side chain engineering of fluorinated benzothiadiazole%E2%80%90based polymers ,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/407_Journal of Polymer Science - 2023 - Huang - Side chain engineering of fluorinated benzothiadiazole%E2%80%90based polymers /407_Journal of Polymer Science - 2023 - Huang - Side chain engineering of fluorinated benzothiadiazole%E2%80%90based polymers /images_folder/page_3_img_1_0.jpg,P2,6,CCCCCCCCCC(CCCCCCCC)CC1=C(C2=CC=C(C3=CC=C(C)S3)S2)SC(=C1)C4=C(C(=C(C5=CC(=C(C(C)(C)C)S5)CC(CCCCCCCC)CCCCCCCCC)C6=NSN=C46)F)F.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CCC.CC.CCC.CC.CCC.CC.CC.CC.CCC.CCC.CC.CC.CCC.CC.CCC.CCC.CCC.CCC.CC.CC.CCC.CC.CC.CC.CCC.CCC.CCC.C,CCCCCCCCCC(CCCCCCCC)Cc1cc(-c2c(F)c(F)c(-c3cc(CC(CCCCCCCC)CCCCCCCCC)c(-c4ccc(-c5ccc(C)s5)s4)s3)c3nsnc23)sc1C,CCCCCCCCCC(CCCCCCCC)Cc1cc(-c2c(F)c(F)c(-c3cc(CC(CCCCCCCC)CCCCCCCCC)c(-c4ccc(-c5ccc(C)s5)s4)s3)c3nsnc23)sc1C,fragment_cleaned
407_Journal of Polymer Science - 2023 - Huang - Side chain engineering of fluorinated benzothiadiazole%E2%80%90based polymers ,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/407_Journal of Polymer Science - 2023 - Huang - Side chain engineering of fluorinated benzothiadiazole%E2%80%90based polymers /407_Journal of Polymer Science - 2023 - Huang - Side chain engineering of fluorinated benzothiadiazole%E2%80%90based polymers /images_folder/page_3_img_1_0.jpg,"Pdz(dba)z, P(o-tol)z, Microwave",7,C[Sn](C)(C)C1=CC=C(C2=CC=C(S2)[Sn](C)(C)C)S1.CC.CC.CC,[CH3][Sn]([CH3])([CH3])[c]1ccc(-c2cc[c]([Sn]([CH3])([CH3])[CH3])s2)s1,[CH3][Sn]([CH3])([CH3])[c]1ccc(-c2cc[c]([Sn]([CH3])([CH3])[CH3])s2)s1,fragment_cleaned
407_Journal of Polymer Science - 2023 - Huang - Side chain engineering of fluorinated benzothiadiazole%E2%80%90based polymers ,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/407_Journal of Polymer Science - 2023 - Huang - Side chain engineering of fluorinated benzothiadiazole%E2%80%90based polymers /407_Journal of Polymer Science - 2023 - Huang - Side chain engineering of fluorinated benzothiadiazole%E2%80%90based polymers /images_folder/page_3_img_2_0.jpg,Pd(pphz)a; Microwave,1,C1(=C(C(=C(C2=NSN=C12)Br)F)F)Br,C1(=C(C(=C(C2=NSN=C12)Br)F)F)Br,Fc1c(F)c(Br)c2nsnc2c1Br,ok
407_Journal of Polymer Science - 2023 - Huang - Side chain engineering of fluorinated benzothiadiazole%E2%80%90based polymers ,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/407_Journal of Polymer Science - 2023 - Huang - Side chain engineering of fluorinated benzothiadiazole%E2%80%90based polymers /407_Journal of Polymer Science - 2023 - Huang - Side chain engineering of fluorinated benzothiadiazole%E2%80%90based polymers /images_folder/page_3_img_2_0.jpg,"2) CgH1gl, DMPU",2,CCCCCCCCCC(CCCCCCCCC)CC1=CSC(=C1)[Sn](CCCC)(CCCC)CCCC,CCCCCCCCCC(CCCCCCCCC)CC1=CSC(=C1)[Sn](CCCC)(CCCC)CCCC,CCCCCCCCCC(CCCCCCCCC)Cc1cs[c]([Sn]([CH2]CCC)([CH2]CCC)[CH2]CCC)c1,ok
407_Journal of Polymer Science - 2023 - Huang - Side chain engineering of fluorinated benzothiadiazole%E2%80%90based polymers ,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/407_Journal of Polymer Science - 2023 - Huang - Side chain engineering of fluorinated benzothiadiazole%E2%80%90based polymers /407_Journal of Polymer Science - 2023 - Huang - Side chain engineering of fluorinated benzothiadiazole%E2%80%90based polymers /images_folder/page_3_img_2_0.jpg,PPh:,3,C(C([GeH3])[GeH2]Br)Br,C(C([GeH])[GeH]Br)Br,,chemical_filter_failed
407_Journal of Polymer Science - 2023 - Huang - Side chain engineering of fluorinated benzothiadiazole%E2%80%90based polymers ,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/407_Journal of Polymer Science - 2023 - Huang - Side chain engineering of fluorinated benzothiadiazole%E2%80%90based polymers /407_Journal of Polymer Science - 2023 - Huang - Side chain engineering of fluorinated benzothiadiazole%E2%80%90based polymers /images_folder/page_3_img_2_0.jpg,PdClz(PPhz)z: Microwave,4,CCCC[Sn](CCCC)(CCCC)C1=CSC=C1,CCCC[Sn](CCCC)(CCCC)C1=CSC=C1,CCC[CH2][Sn]([CH2]CCC)([CH2]CCC)[c]1ccsc1,ok
407_Journal of Polymer Science - 2023 - Huang - Side chain engineering of fluorinated benzothiadiazole%E2%80%90based polymers ,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/407_Journal of Polymer Science - 2023 - Huang - Side chain engineering of fluorinated benzothiadiazole%E2%80%90based polymers /407_Journal of Polymer Science - 2023 - Huang - Side chain engineering of fluorinated benzothiadiazole%E2%80%90based polymers /images_folder/page_3_img_2_0.jpg,"2) CgH1gl, DMPU",5,CCCCCCCCCC(C(=O)OCC)[GaH2],CCCCCCCCCC(C(=O)OCC)[GaH],CCCCCCCCC[CH]([GaH])C(=O)OCC,ok
407_Journal of Polymer Science - 2023 - Huang - Side chain engineering of fluorinated benzothiadiazole%E2%80%90based polymers ,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/407_Journal of Polymer Science - 2023 - Huang - Side chain engineering of fluorinated benzothiadiazole%E2%80%90based polymers /407_Journal of Polymer Science - 2023 - Huang - Side chain engineering of fluorinated benzothiadiazole%E2%80%90based polymers /images_folder/page_3_img_2_0.jpg,PdClz(PPhz)z: Microwave,6,CCCCCCCCCC(CCCCCCCC)CC1=CSC(=C1)C2=C(C(=C(C3=CC(=CS3)CC(CCCCCCCC)CCCCCCCCC)C4=NSN=C24)F)F.CC.CC.CC.[B].[Y],CCCCCCCCCC(CCCCCCCC)Cc1csc(-c2c(F)c(F)c(-c3cc(CC(CCCCCCCC)CCCCCCCCC)cs3)c3nsnc23)c1,CCCCCCCCCC(CCCCCCCC)Cc1csc(-c2c(F)c(F)c(-c3cc(CC(CCCCCCCC)CCCCCCCCC)cs3)c3nsnc23)c1,fragment_cleaned
407_Journal of Polymer Science - 2023 - Huang - Side chain engineering of fluorinated benzothiadiazole%E2%80%90based polymers ,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/407_Journal of Polymer Science - 2023 - Huang - Side chain engineering of fluorinated benzothiadiazole%E2%80%90based polymers /407_Journal of Polymer Science - 2023 - Huang - Side chain engineering of fluorinated benzothiadiazole%E2%80%90based polymers /images_folder/page_3_img_2_0.jpg,"2) CgH1gl, DMPU",7,CCCCCCCCCC(CC1=CSC=C1)[GeH3],CCCCCCCCCC(CC1=CSC=C1)[GeH],,chemical_filter_failed
407_Journal of Polymer Science - 2023 - Huang - Side chain engineering of fluorinated benzothiadiazole%E2%80%90based polymers ,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/407_Journal of Polymer Science - 2023 - Huang - Side chain engineering of fluorinated benzothiadiazole%E2%80%90based polymers /407_Journal of Polymer Science - 2023 - Huang - Side chain engineering of fluorinated benzothiadiazole%E2%80%90based polymers /images_folder/page_3_img_2_0.jpg,"2) CgH1gl, DMPU",8,CCCCCCCCCC(CCCCCCCCC)CC1=C(Br)SC(=C1)C2=C(C(=C(C3=CC(=C(Br)S3)CC(CCCCCCCCC)CCCCCCCCC)C4=NSN=C24)F)F.CC.CC.[Mo].[PH-],CCCCCCCCCC(CCCCCCCCC)Cc1cc(-c2c(F)c(F)c(-c3cc(CC(CCCCCCCCC)CCCCCCCCC)c(Br)s3)c3nsnc23)sc1Br,CCCCCCCCCC(CCCCCCCCC)Cc1cc(-c2c(F)c(F)c(-c3cc(CC(CCCCCCCCC)CCCCCCCCC)c(Br)s3)c3nsnc23)sc1Br,fragment_cleaned
407_Journal of Polymer Science - 2023 - Huang - Side chain engineering of fluorinated benzothiadiazole%E2%80%90based polymers ,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/407_Journal of Polymer Science - 2023 - Huang - Side chain engineering of fluorinated benzothiadiazole%E2%80%90based polymers /407_Journal of Polymer Science - 2023 - Huang - Side chain engineering of fluorinated benzothiadiazole%E2%80%90based polymers /images_folder/page_3_img_2_0.jpg,"2) CgH1gl, DMPU",9,C(C([GeH3])[GeH2])O,C(C([GeH])[GeH])O,,chemical_filter_failed
407_Journal of Polymer Science - 2023 - Huang - Side chain engineering of fluorinated benzothiadiazole%E2%80%90based polymers ,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/407_Journal of Polymer Science - 2023 - Huang - Side chain engineering of fluorinated benzothiadiazole%E2%80%90based polymers /407_Journal of Polymer Science - 2023 - Huang - Side chain engineering of fluorinated benzothiadiazole%E2%80%90based polymers /images_folder/page_3_img_2_0.jpg,PPh:,10,C(=O)(O)O.[Cu],O=C(O)O,O=C(O)O,fragment_cleaned
