polymer_name,backbone,side_chain,side_chain_type,side_chain_length,side_chain_design_intent,device_type,transport_regime,film_thickness,channel_length,molecular_weight_mn,molecular_weight_mw,dispersity,mobility_h,mobility_e,capacitance,uc_star,pce,jsc,voc,ff,crystallinity,pi_pi_spacing,lamellar_spacing,experiment_condition,processing_method,processing_solvent,synthesis_solvent,electrolyte,measurement_method,notes,_source_file,_source_path,_config_name,backbone_name_text,sidechain_name_text,paper_id,confidence_text,paper_name,paper_key_display,paper_id_display,polymer_name_norm,confidence_text_norm,backbone_smiles_text,parse_source,parse_confidence,sidechain_smiles_list_text,sidechain_parse_source,sidechain_cleaned_name,sidechain_parse_success,sidechain_smiles_text,repeat_unit_smiles_full,backbone_smiles,sidechain_smiles_list,source_priority,image_candidate_smiles,matching_decision,candidate_score,match_mode,confidence,final_confidence,decision_note,needs_manual_review
p(g0t2-g6t2),ethylene glycol-functionalized polythiophene,methoxy-hexaethylene glycol,EG,EG0/EG6,optimize water uptake,OECT,mixed ionic-electronic,70 nm,,,,,2.95 ± 0.37 cm2 V−1 s−1,,74 ± 4 F cm−3,302 F V−1 cm−1 s−1,,,,,,,,0.1 m NaCl(aq) electrolyte,as-cast,,,0.1 m NaCl(aq),"microscale OECTs, Ag/AgCl pellet gate",edge-on orientation; no significant π–π stacking,474_Advanced Materials - 2020 - Moser - Side Chain Redistribution as a Strategy to Boost Organic Electrochemical Transistor.txt,scratch/prj/ch_sce_mine/MatAGen/outputs_example/474_Advanced Materials - 2020 - Moser - Side Chain Redistribution as a Strategy to Boost Organic Electrochemical Transistor/474_Advanced Materials - 2020 - Moser - Side Chain Redistribution as a Strategy to Boost Organic Electrochemical Transistor/pdf/474_Advanced Materials - 2020 - Moser - Side Chain Redistribution as a Strategy to Boost Organic Electrochemical Transistor.txt,text_mining_GPT_extended,ethylene glycol-functionalized polythiophene,methoxy-hexac2eneglycol,474,,,474_Advanced Materials - 2020 - Moser - Side Chain Redistribution as a Strategy to Boost Organic Electrochemical Transistor.txt,474,p(g0t2-g6t2),unknown,,TEXT_FALLBACK,low,[],NON_OPSIN_COMPATIBLE,methoxy-hexaethylenethoxyethyllycol-yl,False,,,,[],unknown,,no_image_match,,no_match,low,0.5,text-derived only; repeat missing; no_image_match,1
p1,FBT acceptor and thiophene donor,,alkyl,,improve charge transport,OFET,electronic,,200 μm,61.9 KD,107.2 KD,,0.054 cm2 V−1 s−1,,,,,,,,highest film crystallinity,,,drop-cast 5 mg/mL; annealed 120°C 1 h,drop-casting,chloroform,anhydrous paraxylene,,bottom-gate bottom-contact (BGBC),too strong aggregation,407_Journal of Polymer Science - 2023 - Huang - Side chain engineering of fluorinated benzothiadiazole%E2%80%90based polymers .txt,scratch/prj/ch_sce_mine/MatAGen/outputs_example/407_Journal of Polymer Science - 2023 - Huang - Side chain engineering of fluorinated benzothiadiazole%E2%80%90based polymers /407_Journal of Polymer Science - 2023 - Huang - Side chain engineering of fluorinated benzothiadiazole%E2%80%90based polymers /pdf/407_Journal of Polymer Science - 2023 - Huang - Side chain engineering of fluorinated benzothiadiazole%E2%80%90based polymers .txt,text_mining_GPT_extended,fbt acceptor and thiophene donor,,407,,,407_Journal of Polymer Science - 2023 - Huang - Side chain engineering of fluorinated benzothiadiazole%E2%80%90based polymers .txt,407,p1,unknown,,TEXT_FALLBACK,low,[],,-yl,False,,CCCCCCCCCCC(CCCCCCCC)Cc1cc(-c2c(F)c(F)c(-c3cc(CC(CCCCCCCC)CCCCCCCCCC)c(-c4ccc(-c5ccc(C)s5)s4)s3)c3nsnc23)sc1C,,[],image_pool,CCCCCCCCCCC(CCCCCCCC)Cc1cc(-c2c(F)c(F)c(-c3cc(CC(CCCCCCCC)CCCCCCCCCC)c(-c4ccc(-c5ccc(C)s5)s4)s3)c3nsnc23)sc1C,image_pool_match,3.46,exact_name,medium,0.7,image candidate selected; image_pool_match,0
p2,FBT acceptor and thiophene donor,2-nonyltridecyl,alkyl,,improve charge transport,OFET,electronic,,200 μm,42.5 KD,70.9 KD,,0.252 cm2 V−1 s−1,,,,,,,,,,,high molecular weight; drop-cast 5 mg/mL; annealed 120°C 1 h,drop-casting,chloroform,anhydrous paraxylene,,bottom-gate bottom-contact (BGBC),same aggregation as in solution,407_Journal of Polymer Science - 2023 - Huang - Side chain engineering of fluorinated benzothiadiazole%E2%80%90based polymers .txt,scratch/prj/ch_sce_mine/MatAGen/outputs_example/407_Journal of Polymer Science - 2023 - Huang - Side chain engineering of fluorinated benzothiadiazole%E2%80%90based polymers /407_Journal of Polymer Science - 2023 - Huang - Side chain engineering of fluorinated benzothiadiazole%E2%80%90based polymers /pdf/407_Journal of Polymer Science - 2023 - Huang - Side chain engineering of fluorinated benzothiadiazole%E2%80%90based polymers .txt,text_mining_GPT_extended,fbt acceptor and thiophene donor,2-c9tric10,407,,,407_Journal of Polymer Science - 2023 - Huang - Side chain engineering of fluorinated benzothiadiazole%E2%80%90based polymers .txt,407,p2,unknown,,TEXT_FALLBACK,low,[],NON_OPSIN_COMPATIBLE,2-nonyltrimethyl-0-yl,False,,CCCCCCCCCC(CCCCCCCC)Cc1cc(-c2c(F)c(F)c(-c3cc(CC(CCCCCCCC)CCCCCCCCC)c(-c4ccc(-c5ccc(C)s5)s4)s3)c3nsnc23)sc1C,,[],image_pool,CCCCCCCCCC(CCCCCCCC)Cc1cc(-c2c(F)c(F)c(-c3cc(CC(CCCCCCCC)CCCCCCCCC)c(-c4ccc(-c5ccc(C)s5)s4)s3)c3nsnc23)sc1C,image_pool_match,3.42,exact_name,medium,0.7,image candidate selected; image_pool_match,0
p3,FBT acceptor and thiophene donor,,alkyl,,improve charge transport,OFET,electronic,,200 μm,50.1 KD,84.7 KD,,0.062 cm2 V−1 s−1,,,,,,,,,,,drop-cast 5 mg/mL; annealed 120°C 1 h,drop-casting,chloroform,anhydrous paraxylene,,bottom-gate bottom-contact (BGBC),stronger aggregation than that in solution,407_Journal of Polymer Science - 2023 - Huang - Side chain engineering of fluorinated benzothiadiazole%E2%80%90based polymers .txt,scratch/prj/ch_sce_mine/MatAGen/outputs_example/407_Journal of Polymer Science - 2023 - Huang - Side chain engineering of fluorinated benzothiadiazole%E2%80%90based polymers /407_Journal of Polymer Science - 2023 - Huang - Side chain engineering of fluorinated benzothiadiazole%E2%80%90based polymers /pdf/407_Journal of Polymer Science - 2023 - Huang - Side chain engineering of fluorinated benzothiadiazole%E2%80%90based polymers .txt,text_mining_GPT_extended,fbt acceptor and thiophene donor,,407,,,407_Journal of Polymer Science - 2023 - Huang - Side chain engineering of fluorinated benzothiadiazole%E2%80%90based polymers .txt,407,p3,unknown,,TEXT_FALLBACK,low,[],,-yl,False,,CCCCCCCCCCC(CCCCCCCCC)Cc1cc(-c2c(F)c(F)c(-c3cc(CC(CCCCCCCCC)CCCCCCCCCC)c(C4(C)CC4)s3)c3nsnc23)sc1-c1ccc(-c2ccc(C)s2)s1,,[],image_pool,CCCCCCCCCCC(CCCCCCCCC)Cc1cc(-c2c(F)c(F)c(-c3cc(CC(CCCCCCCCC)CCCCCCCCCC)c(C4(C)CC4)s3)c3nsnc23)sc1-c1ccc(-c2ccc(C)s2)s1,image_pool_match,3.56,exact_name,medium,0.7,image candidate selected; image_pool_match,0
p(bgdpp-t),diketopyrrolopyrrole (DPP) D–A backbone,branched EG side chains,EG,,increase solubility and ion transport,OECT,mixed ionic-electronic,29.1 ± 0.8 nm,10 mm,26–30 kDa (HFIP),,,1.59 ± 0.15 cm2 V-1 s-1,,3.7 ± 0.1 F cm-3,6 ± 1 F cm-1 V-1 s-1,,,,,,3.57 Å,22.7 Å,0.1 M NaCl aqueous solution,spin-coating,HFIP,DMF/chlorobenzene 1:1,0.1 M NaCl aqueous solution,parylene-patterned OECT via photolithography,oriented preferably in a face-on fashion,456_d1tc00440a.txt,scratch/prj/ch_sce_mine/MatAGen/outputs_example/456_d1tc00440a/456_d1tc00440a/pdf/456_d1tc00440a.txt,text_mining_GPT_extended,diketopyrrolopyrrole (dpp) d–a backbone,branchedegsidechains,456,,,456_d1tc00440a.txt,456,p(bgdpp-t),unknown,,TEXT_FALLBACK,low,['CC'],ALKYL_LENGTH,branchedethoxyethyl s-yl,True,CC,,,['CC'],unknown,,no_image_match,,no_match,low,0.5,text-derived only; sidechain inferred; repeat missing; no_image_match,1
p(bgdpp-t2),diketopyrrolopyrrole (DPP) D–A backbone,branched EG side chains,EG,,increase solubility and ion transport,OECT,mixed ionic-electronic,30.8 ± 1.7 nm,10 mm,26–30 kDa (HFIP),,,0.50 ± 0.11 cm2 V-1 s-1,,84.1 ± 1.5 F cm-3,42 ± 10 F cm-1 V-1 s-1,,,,,,3.51 Å,20.7 Å,0.1 M NaCl aqueous solution,spin-coating,HFIP,DMF/chlorobenzene 1:1,0.1 M NaCl aqueous solution,parylene-patterned OECT via photolithography,oriented preferably in a face-on fashion,456_d1tc00440a.txt,scratch/prj/ch_sce_mine/MatAGen/outputs_example/456_d1tc00440a/456_d1tc00440a/pdf/456_d1tc00440a.txt,text_mining_GPT_extended,diketopyrrolopyrrole (dpp) d–a backbone,branchedegsidechains,456,,,456_d1tc00440a.txt,456,p(bgdpp-t2),unknown,,TEXT_FALLBACK,low,['CC'],ALKYL_LENGTH,branchedethoxyethyl s-yl,True,CC,,,['CC'],unknown,,no_image_match,,no_match,low,0.5,text-derived only; sidechain inferred; repeat missing; no_image_match,1
p(lgdpp-meot2),diketopyrrolopyrrole (DPP) D–A backbone,long linear glycol chains,EG,,study side-chain effects,OECT,mixed ionic-electronic,31.0 ± 1.3 nm,10 mm,26–30 kDa (HFIP),,,2.15 ± 0.27 cm2 V-1 s-1,,80.8 ± 1.4 F cm-3,174 ± 25 F cm-1 V-1 s-1,,,,,,3.45 Å,18.6 Å,0.1 M NaCl aqueous solution,spin-coating,HFIP,DMF/chlorobenzene 1:1,0.1 M NaCl aqueous solution,parylene-patterned OECT via photolithography,well-packed polymer side chains,456_d1tc00440a.txt,scratch/prj/ch_sce_mine/MatAGen/outputs_example/456_d1tc00440a/456_d1tc00440a/pdf/456_d1tc00440a.txt,text_mining_GPT_extended,diketopyrrolopyrrole (dpp) d–a backbone,longlinearglycolchains,456,,,456_d1tc00440a.txt,456,p(lgdpp-meot2),unknown,,TEXT_FALLBACK,low,[],NON_OPSIN_COMPATIBLE,longlinearglycolchains-yl,False,,,,[],unknown,,no_image_match,,no_match,low,0.5,text-derived only; repeat missing; no_image_match,1
p(bgdpp-meot2),diketopyrrolopyrrole (DPP) D–A backbone,branched EG side chains,EG,,increase solubility and ion transport,OECT,mixed ionic-electronic,35.2 ± 1.7 nm,10 mm,26–30 kDa (HFIP),,,1.63 ± 0.14 cm2 V-1 s-1,,120.0 ± 2.4 F cm-3,195 ± 21 F cm-1 V-1 s-1,,,,,,3.55 Å,20.7 Å,0.1 M NaCl aqueous solution,spin-coating,HFIP,DMF/chlorobenzene 1:1,0.1 M NaCl aqueous solution,parylene-patterned OECT via photolithography,more homogeneous film morphology,456_d1tc00440a.txt,scratch/prj/ch_sce_mine/MatAGen/outputs_example/456_d1tc00440a/456_d1tc00440a/pdf/456_d1tc00440a.txt,text_mining_GPT_extended,diketopyrrolopyrrole (dpp) d–a backbone,branchedegsidechains,456,,,456_d1tc00440a.txt,456,p(bgdpp-meot2),unknown,,TEXT_FALLBACK,low,['CC'],ALKYL_LENGTH,branchedethoxyethyl s-yl,True,CC,,,['CC'],unknown,,no_image_match,,no_match,low,0.5,text-derived only; sidechain inferred; repeat missing; no_image_match,1
pdtfdpp16,poly(dithienoﬂuorene-alt-dithienoyldiketopyrrolopyrrole),octyl (R1) and 2-ethylhexyl (R2),alkyl,16 (total carbon number),solubility; packing control,OFET,electronic,,,4.5 kg mol−1,,1.2,1.20 × 10−2 cm2 V−1 s−1,,,,,,,,less crystalline character,3.6 ˚A,16.8 ˚A,annealed 200 °C; ODTS SAM,thermal annealing,,,,bottom-gate/top-contact,edge-on p-stacking orientation,431_c6sc04129a.txt,scratch/prj/ch_sce_mine/MatAGen/outputs_example/431_c6sc04129a/431_c6sc04129a/pdf/431_c6sc04129a.txt,text_mining_GPT_extended,poly(dithienoﬂuorene-alt-dithienoyldiketopyrrolopyrrole),c8r1and2-c2c6r2,431,,,431_c6sc04129a.txt,431,pdtfdpp16,unknown,,TEXT_FALLBACK,low,[],NON_OPSIN_COMPATIBLE,octylr-1-and-2-ethylhexylr-2-yl,False,,*N1C(=O)C2=C(c3ccc(C(C)(C)C)s3)N(*)C(=O)C2=C1c1ccc(-c2cc3cc4c(cc3s2)-c2cc3sc(C(C)(C)C)cc3cc2C4(*)*)s1,,[],image_pool,*N1C(=O)C2=C(c3ccc(C(C)(C)C)s3)N(*)C(=O)C2=C1c1ccc(-c2cc3cc4c(cc3s2)-c2cc3sc(C(C)(C)C)cc3cc2C4(*)*)s1,image_pool_match,2.94,exact_name,medium,0.7,image candidate selected; image_pool_match,0
pdtfdpp20,poly(dithienoﬂuorene-alt-dithienoyldiketopyrrolopyrrole),2-butyloctyl (R1) and 2-ethylhexyl (R2),alkyl,20 (total carbon number),solubility; packing control,OFET,electronic,,,68 kg mol−1,,2.1,5.00 cm2 V−1 s−1,,,,,,,,semicrystalline nature,3.8 ˚A,21.6 ˚A,annealed 240 °C; ODTS SAM,thermal annealing,,,,bottom-gate/top-contact,predominately face-on orientation,431_c6sc04129a.txt,scratch/prj/ch_sce_mine/MatAGen/outputs_example/431_c6sc04129a/431_c6sc04129a/pdf/431_c6sc04129a.txt,text_mining_GPT_extended,poly(dithienoﬂuorene-alt-dithienoyldiketopyrrolopyrrole),2-c4c8r1and2-c2c6r2,431,,,431_c6sc04129a.txt,431,pdtfdpp20,unknown,,TEXT_FALLBACK,low,[],NON_OPSIN_COMPATIBLE,2-butyloctylr-1-and-2-ethylhexylr-2-yl,False,,CCC(C)c1cc2ccc1-c1ccc(cc1)-c1cc(C(C)CC)c(cc1C(C)CC)-c1ccc(cc1)-c1cc(C(C)CC)c(cc1C(C)CC)-c1ccc(c(C(C)CC)c1)-c1cc(C(C)CC)c-2cc1C(C)CC,,[],image_pool,CCC(C)c1cc2ccc1-c1ccc(cc1)-c1cc(C(C)CC)c(cc1C(C)CC)-c1ccc(cc1)-c1cc(C(C)CC)c(cc1C(C)CC)-c1ccc(c(C(C)CC)c1)-c1cc(C(C)CC)c-2cc1C(C)CC,image_pool_match,3.48,paper_only,medium,0.7,image candidate selected; image_pool_match,0
pdtfdpp20,poly(dithienoﬂuorene-alt-dithienoyldiketopyrrolopyrrole),2-butyloctyl (R1) and 2-ethylhexyl (R2),alkyl,20 (total carbon number),solubility; packing control,OFET,electronic,,,68 kg mol−1,,2.1,5.26 cm2 V−1 s−1,,,,,,,,semicrystalline nature,3.8 ˚A,21.6 ˚A,annealed 200 °C; ODTS SAM,thermal annealing,,,,bottom-gate/top-contact,predominately face-on orientation; linear mobility Vds −20 V,431_c6sc04129a.txt,scratch/prj/ch_sce_mine/MatAGen/outputs_example/431_c6sc04129a/431_c6sc04129a/pdf/431_c6sc04129a.txt,text_mining_GPT_extended,poly(dithienoﬂuorene-alt-dithienoyldiketopyrrolopyrrole),2-c4c8r1and2-c2c6r2,431,,,431_c6sc04129a.txt,431,pdtfdpp20,unknown,,TEXT_FALLBACK,low,[],NON_OPSIN_COMPATIBLE,2-butyloctylr-1-and-2-ethylhexylr-2-yl,False,,CCC(C)c1cc2ccc1-c1ccc(cc1)-c1cc(C(C)CC)c(cc1C(C)CC)-c1ccc(cc1)-c1cc(C(C)CC)c(cc1C(C)CC)-c1ccc(c(C(C)CC)c1)-c1cc(C(C)CC)c-2cc1C(C)CC,,[],image_pool,CCC(C)c1cc2ccc1-c1ccc(cc1)-c1cc(C(C)CC)c(cc1C(C)CC)-c1ccc(cc1)-c1cc(C(C)CC)c(cc1C(C)CC)-c1ccc(c(C(C)CC)c1)-c1cc(C(C)CC)c-2cc1C(C)CC,image_pool_match,3.48,paper_only,medium,0.7,image candidate selected; image_pool_match,0
pdtfdpp32,poly(dithienoﬂuorene-alt-dithienoyldiketopyrrolopyrrole),2-butyloctyl (R1) and 2-octyldodecyl (R2),alkyl,32 (total carbon number),packing control; steric hindrance,OFET,electronic,,,32 kg mol−1,,1.8,1.04 × 10−3 cm2 V−1 s−1,,,,,,,,less ordered amorphous character,,,pristine; ODTS SAM,,,,,bottom-gate/top-contact,less ordered amorphous character,431_c6sc04129a.txt,scratch/prj/ch_sce_mine/MatAGen/outputs_example/431_c6sc04129a/431_c6sc04129a/pdf/431_c6sc04129a.txt,text_mining_GPT_extended,poly(dithienoﬂuorene-alt-dithienoyldiketopyrrolopyrrole),2-c4c8r1and2-c8doc10r2,431,,,431_c6sc04129a.txt,431,pdtfdpp32,unknown,,TEXT_FALLBACK,low,[],NON_OPSIN_COMPATIBLE,2-butyloctylr-1-and-2-octyldomethyl-0-r-2-yl,False,,CCCCCCCCCC([GaH])CC,,[],image_pool,CCCCCCCCCC([GaH])CC,image_pool_match,2.26,exact_name,medium,0.7,image candidate selected; image_pool_match,0
p(dpp-dtt-ms)-pe cleaved,"diketopyrrolopyrrole-thieno[3,2-b]thiophene",multistage cleavable side chains (benzylphenoxy linker),polyelectrolyte (ionic),,aqueous solubility,OECT,mixed ionic-electronic,50 nm,200 µm,62 kDa,,5.2,,,,22 F cm^-1 V^-1 s^-1,,,,,,,,UV photocleavage (302 nm),blade coating,1:1 H2O:IPA,,P(VDF-HFP) + [EMI][TFSI] ion gel,inkjet printed PEDOT:PSS top-gate OECT,solvent resistant film,454_Adv Funct Materials - 2019 - Schmatz - Fully Printed Organic Electrochemical Transistors from Green Solvents.txt,scratch/prj/ch_sce_mine/MatAGen/outputs_example/454_Adv Funct Materials - 2019 - Schmatz - Fully Printed Organic Electrochemical Transistors from Green Solvents/454_Adv Funct Materials - 2019 - Schmatz - Fully Printed Organic Electrochemical Transistors from Green Solvents/pdf/454_Adv Funct Materials - 2019 - Schmatz - Fully Printed Organic Electrochemical Transistors from Green Solvents.txt,text_mining_GPT_extended,"diketopyrrolopyrrole-thieno[3,2-b]thiophene",multistagecleavablesidechainsbenzylphenoxylinker,454,,,454_Adv Funct Materials - 2019 - Schmatz - Fully Printed Organic Electrochemical Transistors from Green Solvents.txt,454,p(dpp-dtt-ms)-pe cleaved,unknown,O=c1nc2ccnc-2c1=O.c1cc2sccc2s1,OPSIN,high,[],,multistagecleavablesidechainsbenzylphenoxylinker,False,,O=c1nc2ccnc-2c1=O.c1cc2sccc2s1,O=c1nc2ccnc-2c1=O.c1cc2sccc2s1,[],OPSIN,,no_image_match,,paper_only,high,0.9,text-derived only; no_image_match,0
p(dpp-dtt),"diketopyrrolopyrrole-thieno[3,2-b]thiophene",2-octyldodecyl side chains,alkyl,2-octyldodecyl,,OECT,mixed ionic-electronic,50 nm,200 µm,,,,,,,70 F cm^-1 V^-1 s^-1,,,,,,,,chlorobenzene processing,blade coating,chlorobenzene,,P(VDF-HFP) + [EMI][TFSI] ion gel,inkjet printed PEDOT:PSS top-gate OECT,,454_Adv Funct Materials - 2019 - Schmatz - Fully Printed Organic Electrochemical Transistors from Green Solvents.txt,scratch/prj/ch_sce_mine/MatAGen/outputs_example/454_Adv Funct Materials - 2019 - Schmatz - Fully Printed Organic Electrochemical Transistors from Green Solvents/454_Adv Funct Materials - 2019 - Schmatz - Fully Printed Organic Electrochemical Transistors from Green Solvents/pdf/454_Adv Funct Materials - 2019 - Schmatz - Fully Printed Organic Electrochemical Transistors from Green Solvents.txt,text_mining_GPT_extended,"diketopyrrolopyrrole-thieno[3,2-b]thiophene",2-c8doc10sidechains,454,,,454_Adv Funct Materials - 2019 - Schmatz - Fully Printed Organic Electrochemical Transistors from Green Solvents.txt,454,p(dpp-dtt),unknown,O=c1nc2ccnc-2c1=O.c1cc2sccc2s1,OPSIN,high,['C'],ALKYL_LENGTH,2-octyldomethyl-0- s-yl,True,C,O=c1nc2ccnc-2c1=O.c1cc2sccc2s1,O=c1nc2ccnc-2c1=O.c1cc2sccc2s1,['C'],OPSIN,,no_image_match,,paper_only,high,0.9,text-derived only; sidechain inferred; no_image_match,0
pidt-3t,IDT+3T,dioctyl,alkyl,C8,enhance doping efficiency,TE,electronic,,,80.98 kDa,,≈2.8,,,,,,,,,,4.81 Å,,20 mg/mL FeCl3 doping,spin-coating,chlorobenzene,,,"TE measurement, ambient room temperature",,498_tailored-side-chain-engineering-and-extended-%CF%80-delocalization-for-expediting-polarity-switching-of-indaceno-1-2-b-5-6-b.txt,scratch/prj/ch_sce_mine/MatAGen/outputs_example/498_tailored-side-chain-engineering-and-extended-%CF%80-delocalization-for-expediting-polarity-switching-of-indaceno-1-2-b-5-6-b/498_tailored-side-chain-engineering-and-extended-%CF%80-delocalization-for-expediting-polarity-switching-of-indaceno-1-2-b-5-6-b/pdf/498_tailored-side-chain-engineering-and-extended-%CF%80-delocalization-for-expediting-polarity-switching-of-indaceno-1-2-b-5-6-b.txt,text_mining_GPT_extended,idt+3t,dic8,498,,,498_tailored-side-chain-engineering-and-extended-%CF%80-delocalization-for-expediting-polarity-switching-of-indaceno-1-2-b-5-6-b.txt,498,pidt-3t,unknown,,TEXT_FALLBACK,low,['CCCCCCCC'],ALKYL_LENGTH,dioctyl,True,CCCCCCCC,,,['CCCCCCCC'],unknown,,no_image_match,,no_match,low,0.5,text-derived only; sidechain inferred; repeat missing; no_image_match,1
pbidt-3t,BIDT+3T,phenyl groups in side chain,aryl,,space for FeCl3 distribution,TE,electronic,,,40.39 kDa,,≈2.8,,,,,,,,,,4.79 Å,,20 mg/mL FeCl3 doping,spin-coating,chlorobenzene,,,"TE measurement, ambient room temperature",phenyl embedding in side chain,498_tailored-side-chain-engineering-and-extended-%CF%80-delocalization-for-expediting-polarity-switching-of-indaceno-1-2-b-5-6-b.txt,scratch/prj/ch_sce_mine/MatAGen/outputs_example/498_tailored-side-chain-engineering-and-extended-%CF%80-delocalization-for-expediting-polarity-switching-of-indaceno-1-2-b-5-6-b/498_tailored-side-chain-engineering-and-extended-%CF%80-delocalization-for-expediting-polarity-switching-of-indaceno-1-2-b-5-6-b/pdf/498_tailored-side-chain-engineering-and-extended-%CF%80-delocalization-for-expediting-polarity-switching-of-indaceno-1-2-b-5-6-b.txt,text_mining_GPT_extended,bidt+3t,phenylgroupsinsidechain,498,,,498_tailored-side-chain-engineering-and-extended-%CF%80-delocalization-for-expediting-polarity-switching-of-indaceno-1-2-b-5-6-b.txt,498,pbidt-3t,unknown,,TEXT_FALLBACK,low,[],,phenylgroupsinsidechain,False,,,,[],unknown,,no_image_match,,no_match,low,0.5,text-derived only; repeat missing; no_image_match,1
pbidtt-3t,BIDTT+3T,conjugated phenyl groups,aryl (conjugated),,enhance doping efficiency,TE,electronic,,,68.36 kDa,,≈2.8,,,,,,,,,,4.64 Å,,20 mg/mL FeCl3 doping,spin-coating,chlorobenzene,,,"TE measurement, ambient room temperature",highest doping efficiency,498_tailored-side-chain-engineering-and-extended-%CF%80-delocalization-for-expediting-polarity-switching-of-indaceno-1-2-b-5-6-b.txt,scratch/prj/ch_sce_mine/MatAGen/outputs_example/498_tailored-side-chain-engineering-and-extended-%CF%80-delocalization-for-expediting-polarity-switching-of-indaceno-1-2-b-5-6-b/498_tailored-side-chain-engineering-and-extended-%CF%80-delocalization-for-expediting-polarity-switching-of-indaceno-1-2-b-5-6-b/pdf/498_tailored-side-chain-engineering-and-extended-%CF%80-delocalization-for-expediting-polarity-switching-of-indaceno-1-2-b-5-6-b.txt,text_mining_GPT_extended,bidtt+3t,conjugatedphenylgroups,498,,,498_tailored-side-chain-engineering-and-extended-%CF%80-delocalization-for-expediting-polarity-switching-of-indaceno-1-2-b-5-6-b.txt,498,pbidtt-3t,unknown,,TEXT_FALLBACK,low,[],,conjugatedphenylgroups,False,,,,[],unknown,,no_image_match,,no_match,low,0.5,text-derived only; repeat missing; no_image_match,1
pidt-dpp,IDT+DPP,,,,enhance planarity and intermolecular interactions,TE,electronic,,,46.51 kDa,,≈2.8,,,,,,,,,semicrystalline,4.64 Å,,20 mg/mL FeCl3 doping,spin-coating,chlorobenzene,,,"TE measurement, ambient room temperature",semicrystalline properties,498_tailored-side-chain-engineering-and-extended-%CF%80-delocalization-for-expediting-polarity-switching-of-indaceno-1-2-b-5-6-b.txt,scratch/prj/ch_sce_mine/MatAGen/outputs_example/498_tailored-side-chain-engineering-and-extended-%CF%80-delocalization-for-expediting-polarity-switching-of-indaceno-1-2-b-5-6-b/498_tailored-side-chain-engineering-and-extended-%CF%80-delocalization-for-expediting-polarity-switching-of-indaceno-1-2-b-5-6-b/pdf/498_tailored-side-chain-engineering-and-extended-%CF%80-delocalization-for-expediting-polarity-switching-of-indaceno-1-2-b-5-6-b.txt,text_mining_GPT_extended,idt+dpp,,498,,,498_tailored-side-chain-engineering-and-extended-%CF%80-delocalization-for-expediting-polarity-switching-of-indaceno-1-2-b-5-6-b.txt,498,pidt-dpp,unknown,,TEXT_FALLBACK,low,[],,-yl,False,,,,[],unknown,,no_image_match,,no_match,low,0.5,text-derived only; repeat missing; no_image_match,1
pbidt-dpp,BIDT+DPP,phenyl groups in side chain,aryl,,space for FeCl3 distribution,TE,electronic,,,42.68 kDa,,≈2.8,,,,,,,,,semicrystalline,4.47 Å,,20 mg/mL FeCl3 doping,spin-coating,chlorobenzene,,,"TE measurement, ambient room temperature",semicrystalline properties,498_tailored-side-chain-engineering-and-extended-%CF%80-delocalization-for-expediting-polarity-switching-of-indaceno-1-2-b-5-6-b.txt,scratch/prj/ch_sce_mine/MatAGen/outputs_example/498_tailored-side-chain-engineering-and-extended-%CF%80-delocalization-for-expediting-polarity-switching-of-indaceno-1-2-b-5-6-b/498_tailored-side-chain-engineering-and-extended-%CF%80-delocalization-for-expediting-polarity-switching-of-indaceno-1-2-b-5-6-b/pdf/498_tailored-side-chain-engineering-and-extended-%CF%80-delocalization-for-expediting-polarity-switching-of-indaceno-1-2-b-5-6-b.txt,text_mining_GPT_extended,bidt+dpp,phenylgroupsinsidechain,498,,,498_tailored-side-chain-engineering-and-extended-%CF%80-delocalization-for-expediting-polarity-switching-of-indaceno-1-2-b-5-6-b.txt,498,pbidt-dpp,unknown,,TEXT_FALLBACK,low,[],,phenylgroupsinsidechain,False,,,,[],unknown,,no_image_match,,no_match,low,0.5,text-derived only; repeat missing; no_image_match,1
pbidtt-dpp,BIDTT+DPP,conjugated phenyl groups,aryl (conjugated),,enhance doping efficiency,TE,electronic,,,71.52 kDa,,≈2.8,,,,,,,,,semicrystalline,4.39 Å,,20 mg/mL FeCl3 doping,spin-coating,chlorobenzene,,,"TE measurement, ambient room temperature",shortest polarity switching time,498_tailored-side-chain-engineering-and-extended-%CF%80-delocalization-for-expediting-polarity-switching-of-indaceno-1-2-b-5-6-b.txt,scratch/prj/ch_sce_mine/MatAGen/outputs_example/498_tailored-side-chain-engineering-and-extended-%CF%80-delocalization-for-expediting-polarity-switching-of-indaceno-1-2-b-5-6-b/498_tailored-side-chain-engineering-and-extended-%CF%80-delocalization-for-expediting-polarity-switching-of-indaceno-1-2-b-5-6-b/pdf/498_tailored-side-chain-engineering-and-extended-%CF%80-delocalization-for-expediting-polarity-switching-of-indaceno-1-2-b-5-6-b.txt,text_mining_GPT_extended,bidtt+dpp,conjugatedphenylgroups,498,,,498_tailored-side-chain-engineering-and-extended-%CF%80-delocalization-for-expediting-polarity-switching-of-indaceno-1-2-b-5-6-b.txt,498,pbidtt-dpp,unknown,,TEXT_FALLBACK,low,[],,conjugatedphenylgroups,False,,,,[],unknown,,no_image_match,,no_match,low,0.5,text-derived only; repeat missing; no_image_match,1
